id,url,nombre,precio,precio_por,marca,categoria,imagen
prod69918,https://www.carrefour.es/supermercado/magro-de-cerdo-cocido-iberitos-lata-de-200-g/R-prod69918/p,Magro de cerdo cocido Iberitos lata de 200 g.,2.79,13.95 €/kg,,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/981306_00_1.jpg
VC4AECOMM-083697,https://www.carrefour.es/supermercado/pechuga-de-pollo-en-aceite-classic-carrefour-pack-de-2-unidades-de-52-g/R-VC4AECOMM-083697/p,Pechuga de pollo en aceite Classic Carrefour pack de 2 unidades de 52 g.,2.09,24.88 €/kg,Carrefour,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/083697_00_1.jpg
VC4AECOMM-083938,https://www.carrefour.es/supermercado/pechuga-de-pavo-al-punto-de-sal-classic-carrefour-pack-de-2-unidades-de-52-g/R-VC4AECOMM-083938/p,Pechuga de pavo al punto de sal Classic Carrefour pack de 2 unidades de 52 g.,2.09,24.88 €/kg,Carrefour,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/083938_00_1.jpg
755204166,https://www.carrefour.es/supermercado/salchichas-hot-dog-ahumadas-y-sin-piel-classic-carrefour-300-g/R-755204166/p,Salchichas hot dog ahumadas y sin piel Classic Carrefour 300 g.,3.19,10.63 €/kg,Carrefour,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/764161_00_1.jpg
521012536,https://www.carrefour.es/supermercado/carne-de-vacuno-hereford-340-g/R-521012536/p,Carne de vacuno Hereford 340 g.,7.59,22.32 €/kg,,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/002674_00_1.jpg
590201925,https://www.carrefour.es/supermercado/salchichas-alemanas-poppenburger-200-g/R-590201925/p,Salchichas alemanas Poppenburger 200 g.,5.15,25.75 €/kg,,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/036774_00_1.jpg
521014311,https://www.carrefour.es/supermercado/salchichas-cocktail-la-piara-170-g/R-521014311/p,Salchichas Cocktail La Piara 170 g.,5.49,32.29 €/kg,,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/507514_00_1.jpg
VC4AECOMM-206257,https://www.carrefour.es/supermercado/pechuta-de-pollo-proteina-natural-frinsa-96-g/R-VC4AECOMM-206257/p,Pechuta de pollo Proteína Natural Frinsa 96 g.,4.15,43.23 €/kg,,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/206257_00_1.jpg
VC4AECOMM-206255,https://www.carrefour.es/supermercado/pechuga-de-pavo-al-natural-alto-en-proteinas-frinsa-104-g/R-VC4AECOMM-206255/p,Pechuga de pavo al natural alto en proteínas Frinsa 104 g.,4.19,40.29 €/kg,,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/206255_00_1.jpg
VC4AECOMM-350760,https://www.carrefour.es/supermercado/magro-de-cerdo-classic-carrefour-220-g/R-VC4AECOMM-350760/p,Magro de cerdo Classic Carrefour 220 g.,2.79,12.68 €/kg,Carrefour,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/350760_00_1.jpg
521006545,https://www.carrefour.es/supermercado/salchichas-tipo-bockwurst-ahumadas-original-carrefour-720-g/R-521006545/p,Salchichas tipo Bockwurst ahumadas Original Carrefour 720 g.,5.59,7.76 €/kg,Carrefour,Conservas de Carne,https://static.carrefour.es/hd_350x_/img_pim_food/230430_00_1.jpg
521029594,https://www.carrefour.es/supermercado/bifidus-desnatado-natural-danone-activia-pack-de-8-unidades-de-120-g/R-521029594/p,Bífidus desnatado natural Danone Activia pack de 8 unidades de 120 g.,3.59,3.74 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/591346_00_1.jpg
647801823,https://www.carrefour.es/supermercado/bifidus-desnatado-edulcorado-natural-danone-activia-pack-de-8-unidades-de-120-g/R-647801823/p,Bífidus desnatado edulcorado natural Danone Activia pack de 8 unidades de 120 g.,3.59,3.74 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/817045_00_1.jpg
521029549,https://www.carrefour.es/supermercado/bifidus-natural-danone-activia-pack-de-8-unidades-de-120-g/R-521029549/p,Bífidus natural Danone Activia pack de 8 unidades de 120 g.,3.59,3.74 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/534069_00_1.jpg
521029598,https://www.carrefour.es/supermercado/bifidus-desnatado-con-muesli-y-cereales-classic-carrefour-sin-azucar-anadido-pack-de-4-unidades-de-125-g/R-521029598/p,Bífidus desnatado con muesli y cereales Classic´ Carrefour sin azúcar añadido pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/536237_00_1.jpg
VC4AECOMM-550304,https://www.carrefour.es/supermercado/bifidus-desnatado-con-frutas-del-bosque-carrefour-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-125-g/R-VC4AECOMM-550304/p,Bífidus desnatado con frutas del bosque Carrefour sin gluten y sin azúcar añadido pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/550304_00_1.jpg
653901715,https://www.carrefour.es/supermercado/bifidus-natural-azucarado-danone-activia-pack-de-8-unidades-de-120-g/R-653901715/p,Bífidus natural azucarado Danone Activia pack de 8 unidades de 120 g.,3.59,3.74 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/196119_00_1.jpg
521029606,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-de-melocoton-danone-activia-sin-azucar-anadido-pack-de-4-unidades-de-120-g/R-521029606/p,Bífidus desnatado con trozos de melocotón Danone Activia sin azúcar añadido pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/756018_00_1.jpg
521029568,https://www.carrefour.es/supermercado/bifidus-con-frutos-del-bosque-danone-activia-pack-de-4-unidades-de-120-g/R-521029568/p,Bífidus con frutos del bosque Danone Activia pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/002943_00_1.jpg
521029570,https://www.carrefour.es/supermercado/bifidus-con-trozos-de-fresa-danone-activia-pack-de-4-unidades-de-120-g/R-521029570/p,Bífidus con trozos de fresa Danone Activia pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/018609_00_1.jpg
521029584,https://www.carrefour.es/supermercado/bifidus-con-trozos-de-pera-danone-activia-pack-de-4-unidades-de-120-g/R-521029584/p,Bífidus con trozos de pera Danone Activia pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/634332_00_1.jpg
521029566,https://www.carrefour.es/supermercado/bifidus-con-trozos-de-frutos-rojos-carrefour-pack-de-4-unidades-de-125-g/R-521029566/p,Bífidus con trozos de frutos rojos Carrefour pack de 4 unidades de 125 g.,1.36,2.72 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/233193_00_1.jpg
839100497,https://www.carrefour.es/supermercado/bifidus-de-fibras-con-avena-y-nueces-danone-activia-pack-de-4-unidades-de-120-g/R-839100497/p,Bífidus de fibras con avena y nueces Danone Activia pack de 4 unidades de 120 g.,2.79,6.07 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/976315_00_1.jpg
VC4AECOMM-674002,https://www.carrefour.es/supermercado/bifidus-desnatado-natural-edulcorado-sin-azucar-anadido-carrefour-classic-pack-de-4-unidades-de-125-g/R-VC4AECOMM-674002/p,Bífidus desnatado natural edulcorado sin azúcar añadido Carrefour Classic' pack de 4 unidades de 125 g.,1.08,2.16 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/674002_00_1.jpg
VC4AECOMM-351242,https://www.carrefour.es/supermercado/bifidus-natural-carrefour-classic-sin-azucares-anadidos-pack-de-6-unidades-de-125-g/R-VC4AECOMM-351242/p,Bífidus natural Carrefour Classic sin azúcares añadidos pack de 6 unidades de 125 g.,1.2,1.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/351242_00_1.jpg
VC4AECOMM-550396,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-de-fresa-sin-azucar-anadido-carrefour-classic-pack-de-4-unidades-de-125-g/R-VC4AECOMM-550396/p,Bífidus desnatado con trozos de fresa sin azúcar añadido Carrefour Classic pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/550396_00_1.jpg
819115341,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-de-melocoton-y-maracuya-sin-azucar-anadido-carrefour-pack-de-4-unidades-de-125-g/R-819115341/p,Bífidus desnatado con trozos de melocotón y maracuyá sin azúcar añadido Carrefour pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/953662_00_1.jpg
521029590,https://www.carrefour.es/supermercado/bifidus-desnatado-natural-danone-activia-pack-de-4-unidades-de-120-g/R-521029590/p,Bífidus desnatado natural Danone Activia pack de 4 unidades de 120 g.,1.98,4.12 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/002945_00_1.jpg
521029562,https://www.carrefour.es/supermercado/bifidus-con-mango-danone-activia-pack-de-4-unidades-de-120-g/R-521029562/p,Bífidus con mango Danone Activia pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/798654_00_1.jpg
VC4AECOMM-100503,https://www.carrefour.es/supermercado/bifidus-cremoso-stracciatella-danone-activia-sin-gluten-pack-de-4-unidades-de-115-g/R-VC4AECOMM-100503/p,Bífidus cremoso stracciatella Danone Activia sin gluten pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/100503_00_1.jpg
VC4AECOMM-713824,https://www.carrefour.es/supermercado/bifidus-natural-carrefour-classic-pack-de-4-unidades-de-125-g/R-VC4AECOMM-713824/p,Bífidus natural Carrefour Classic' pack de 4 unidades de 125 g,0.9,1.80 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/713824_00_1.jpg
871503784,https://www.carrefour.es/supermercado/bifidus-desnatado-con-lima-y-limon-danone-activia-sin-azucar-anadido-pack-de-4-unidades-de-120-g/R-871503784/p,Bífidus desnatado con lima y limón Danone Activia sin azúcar añadido pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/182980_00_1.jpg
819115339,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-de-pera-carrefour-classic-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-125-g/R-819115339/p,Bífidus desnatado con trozos de pera Carrefour Classic´ sin gluten y sin azúcar añadido pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/953660_00_1.jpg
852100300,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-de-kiwi-sin-azucar-anadido-carrefour-pack-de-4-unidades-de-125-g/R-852100300/p,Bífidus desnatado con trozos de kiwi sin azúcar añadido Carrefour pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/020234_00_1.jpg
522715570,https://www.carrefour.es/supermercado/bifidus-desnatado-edulcorado-natural-danone-activia-pack-de-4-unidades-de-120-g/R-522715570/p,Bífidus desnatado edulcorado natural Danone Activia pack de 4 unidades de 120 g.,1.98,4.12 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/256251_00_1.jpg
832908159,https://www.carrefour.es/supermercado/bifidus-cremoso-desnatado-sabor-vainilla-danone-activia-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-115-g/R-832908159/p,Bífidus cremoso desnatado sabor vainilla Danone Activia sin gluten y sin azúcar añadido pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/945409_00_1.jpg
521029576,https://www.carrefour.es/supermercado/bifidus-desnatado-con-kiwi-danone-activia-sin-azucar-anadido-pack-de-4-unidades-de-120-g/R-521029576/p,Bífidus desnatado con kiwi Danone Activia sin azúcar añadido pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/549211_00_1.jpg
521029602,https://www.carrefour.es/supermercado/bifidus-desnatado-con-frutos-rojos-danone-activia-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-120-g/R-521029602/p,Bífidus desnatado con frutos rojos Danone Activia sin gluten y sin azúcar añadido pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/649853_00_1.jpg
VC4AECOMM-460099,https://www.carrefour.es/supermercado/bifidus-cremoso-sabor-coco-danone-activia-sin-gluten-pack-de-4-unidades-de-115-g/R-VC4AECOMM-460099/p,Bífidus cremoso sabor coco Danone Activia sin gluten pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/460099_00_1.jpg
VC4AECOMM-016047,https://www.carrefour.es/supermercado/bifidus-cremoso-de-fresa-danone-activia-sin-gluten-pack-de-4-unidades-de-115-g/R-VC4AECOMM-016047/p,Bífidus cremoso de fresa Danone Activia sin gluten pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/016047_00_1.jpg
521029600,https://www.carrefour.es/supermercado/bifidus-desnatado-con-manzana-carrefour-classic-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-125-g/R-521029600/p,Bífidus desnatado con manzana Carrefour Classic´ sin gluten y sin azúcar añadido pack de 4 unidades de 125 g.,1.3,2.60 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/536259_00_1.jpg
521029551,https://www.carrefour.es/supermercado/bifidus-natural-danone-activia-pack-de-4-unidades-de-120-g/R-521029551/p,Bífidus natural Danone Activia pack de 4 unidades de 120 g.,1.98,4.12 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/002939_00_1.jpg
VC4AECOMM-598995,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-de-frutas-carrefour-classic-sin-azucar-anadido-pack-de-8-unidades-de-125-g/R-VC4AECOMM-598995/p,Bífidus desnatado con trozos de frutas Carrefour Classic' sin azúcar añadido pack de 8 unidades de 125 g.,2.45,2.45 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/598995_00_1.jpg
521029614,https://www.carrefour.es/supermercado/bifidus-desnatado-con-trozos-ciruelas-sin-azucar-anadido-danone-activia-pack-de-4-unidades-de-120-g/R-521029614/p,Bífidus desnatado con trozos ciruelas sin azúcar añadido Danone Activia pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/235723_00_1.jpg
759609157,https://www.carrefour.es/supermercado/bifidus-cremoso-desnatado-sabor-mango-danone-activia-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-115-g/R-759609157/p,Bífidus cremoso desnatado sabor mango Danone Activia sin gluten y sin azúcar añadido pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/768134_00_1.jpg
VC4AECOMM-016033,https://www.carrefour.es/supermercado/bifidus-cremoso-de-melocoton-danone-activia-sin-gluten-pack-de-4-unidades-de-115-g/R-VC4AECOMM-016033/p,Bífidus cremoso de melocotón Danone Activia sin gluten pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/016033_00_1.jpg
840701120,https://www.carrefour.es/supermercado/bifidus-desnatado-de-fibras-con-muesli-sin-azucar-anadido-danone-activia-pack-de-4-unidades-de-120-g/R-840701120/p,Bífidus desnatado de fibras con muesli sin azúcar añadido Danone Activia pack de 4 unidades de 120 g.,2.79,6.07 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/976322_00_1.jpg
521029633,https://www.carrefour.es/supermercado/bifidus-con-mango-y-papaya-con-soja-danone-activia-pack-de-4-unidades-de-120-g/R-521029633/p,Bífidus con mango y papaya con soja Danone Activia pack de 4 unidades de 120 g.,2.49,5.19 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/603046_00_1.jpg
840701116,https://www.carrefour.es/supermercado/bifidus-desnatado-de-fibras-con-cereales-danone-activia-sin-azucar-anadido-pack-de-4-unidades-de-115-g/R-840701116/p,Bífidus desnatado de fibras con cereales Danone Activia sin azúcar añadido pack de 4 unidades de 115 g.,2.79,6.07 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/976317_00_1.jpg
VC4AECOMM-713830,https://www.carrefour.es/supermercado/bifidus-natural-carrefour-classic-pack-de-8-unidades-de-125-g/R-VC4AECOMM-713830/p,Bífidus natural Carrefour Classic'  pack de 8 unidades de 125 g.,1.74,1.74 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/713830_00_1.jpg
521029574,https://www.carrefour.es/supermercado/bifidus-con-trozos-de-fresa-carrefour-pack-de-4-unidades-de-125-g/R-521029574/p,Bífidus con trozos de fresa Carrefour pack de 4 unidades de 125 g.,1.36,2.72 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/472741_00_1.jpg
VC4AECOMM-246821,https://www.carrefour.es/supermercado/bifidus-con-avena-nueces-y-manzana-danone-activia-pack-4-unidades-115-g/R-VC4AECOMM-246821/p,"Bífidus con avena, nueces y manzana Danone Activia pack 4 unidades 115 g.",2.79,6.07 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/246821_00_1.jpg
fprod1390238,https://www.carrefour.es/supermercado/bifidus-desnatado-semillas-con-chia-y-almendras-sin-azucar-anadido-danone-activia-pack-de-4-unidades-de-120-g/R-fprod1390238/p,Bífidus desnatado semillas con chía y almendras sin azúcar añadido Danone Activia pack de 4 unidades de 120 g.,2.79,6.07 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/356809_00_1.jpg
VC4AECOMM-214204,https://www.carrefour.es/supermercado/kefir-bifidus-natural-danone-activia-320-g/R-VC4AECOMM-214204/p,Kéfir bífidus natural Danone Activia 320 g.,2.15,6.72 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/214204_00_1.jpg
VC4AECOMM-413855,https://www.carrefour.es/supermercado/bifidus-natural-cremoso-carrefour-extra-pack-de-6-unidades-de-125-g/R-VC4AECOMM-413855/p,Bífidus natural cremoso Carrefour Extra pack de 6 unidades de 125 g.,1.76,2.35 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/413855_00_1.jpg
VC4AECOMM-384246,https://www.carrefour.es/supermercado/bifidus-fibras-y-probioticos-con-avena-y-nueves-danone-activia-pack-de-8-unidades-de-115-g/R-VC4AECOMM-384246/p,Bífidus fibras y probióticos con avena y nueves Danone Activia pack de 8 unidades de 115 g.,4.69,5.10 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/384246_00_1.jpg
VC4AECOMM-413882,https://www.carrefour.es/supermercado/bifidus-cremoso-con-limon-carrefour-extra-pack-de-4-unidades-de-125-g/R-VC4AECOMM-413882/p,Bífidus cremoso con limón Carrefour Extra pack de 4 unidades de 125 g.,1.48,2.96 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/413882_00_1.jpg
828238274,https://www.carrefour.es/supermercado/bifidus-cremoso-desnatado-sabor-cocktail-de-frutas-danone-activia-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-115-g/R-828238274/p,Bífidus cremoso desnatado sabor cocktail de frutas Danone Activia sin gluten y sin azúcar añadido pack de 4 unidades de 115 g.,1.98,4.30 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/962571_00_1.jpg
VC4AECOMM-413886,https://www.carrefour.es/supermercado/bifidus-cremoso-sabor-vainilla-carrefour-extra-pack-de-4-unidades-de-125-g/R-VC4AECOMM-413886/p,Bífidus cremoso sabor vainilla Carrefour Extra pack de 4 unidades de 125 g.,1.48,2.96 €/kg,Carrefour,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/413886_00_1.jpg
590510306,https://www.carrefour.es/supermercado/bifidus-natural-sin-azucar-sojasun-pack-de-6-unidades-de-100-g/R-590510306/p,Bífidus natural sin azúcar Sojasun pack de 6 unidades de 100 g.,3.29,5.48 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/688233_00_1.jpg
VC4AECOMM-420610,https://www.carrefour.es/supermercado/bifidus-cremoso-con-pina-y-coco-reina-pack-de-4-unidades-de-125-g/R-VC4AECOMM-420610/p,Bífidus cremoso con piña y coco Reina pack de 4 unidades de 125 g.,1.44,2.88 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/420610_00_1.jpg
VC4AECOMM-420617,https://www.carrefour.es/supermercado/bifidus-cremoso-de-mango-reina-sin-gluten-pack-de-4-unidades-de-125-g/R-VC4AECOMM-420617/p,Bífidus cremoso de mango Reina sin gluten pack de 4 unidades de 125 g.,1.44,2.88 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/420617_00_1.jpg
VC4AECOMM-500577,https://www.carrefour.es/supermercado/kefir-natural-danone-activia-345-g/R-VC4AECOMM-500577/p,Kéfir natural Danone Activia 345 g.,2.15,6.23 €/kg,,Bífidus,https://static.carrefour.es/hd_350x_/img_pim_food/500577_00_1.jpg
